"_airbyte_raw_id","_airbyte_extracted_at","_airbyte_meta","_airbyte_generation_id","cantidad","cliente","estado_factura","factura","fecha","mes","precio_unitario","referencia_banco","talla","total"
"cb884e98-11f0-4520-913e-8b9c17b3f479",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"797ac2db-4379-40e5-a5ef-869f24b7ca77",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"9665e774-8f86-4011-9221-606da4d97333",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"b0529d45-ae9d-42ae-83ab-9341df7142ae",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"69195a51-e456-4931-97c4-3804a5b4b66d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"b95194cb-e687-4918-8cfd-6bd060fee3ac",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"2f7f8e11-e928-4df1-81bd-8b23148caa14",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"9b96fdec-4309-4049-8f1e-5df7a135cbdf",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"4a478e72-1f35-493a-9a3e-60896f8eb3de",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"4c9c404c-8a94-4a41-b61b-2d1f90f6d2cf",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","febrero","","","","₡0,00"
"c4643f9b-60e5-4979-8c00-0e9c78eece62",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"78","HJK Gourmet SA","paga","1446","1/03/2023","Marzo","₡678,00","406405735bac","6.5cm","₡52.884,00"
"b07a756d-98b5-4f1e-a8a6-8167bc4a66f8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"117","Jardines","paga ","1447","1/03/2023","Marzo","₡1.017,00","960446850bac","8cm","₡118.989,00"
"76a7bc5d-9ff9-4e93-9a73-dc44b9f0abc9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines","paga ","1447","1/03/2023","marzo","₡22.600,00","960446850bac","10 CAMARONES","₡226.000,00"
"6538b957-d8d8-4b43-82bc-a62cda761329",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","Eatgastrogroup","paga","1448","1/03/2023","marzo","₡1.356,00","46739704 bac","10cm","₡54.240,00"
"a5d88049-7492-4c77-beb0-b2ee99895bdc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"103","3-101-175","paga","1449","1/03/2023","marzo","₡1.130,00","7738142bac","9cm","₡116.390,00"
"cff0592a-a329-44ed-9f30-13f4809e6771",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Saenz ","paga ","1450","1/03/2023","marzo","₡904,00","406406127bac","7cm","₡90.400,00"
"ca872da8-8279-407d-9f0d-34fcc76205fe",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"456","Cantina la bonita","paga","1451","2/03/2023","marzo","₡960,00","406408173 bac","7cm","₡437.760,00"
"a5b0748b-097c-4907-8b9c-094905e823b2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"85","Jardines","paga ","1452","3/03/2023","marzo","₡1.017,00","960446850bac","8cm","₡86.445,00"
"45c9eccd-d363-498d-bfe0-edd697a5ddce",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","Maraki Family","paga","1453","4/03/2023","marzo","₡904,00","10022756bac","7cm","₡361.600,00"
"30b08232-5bce-4733-8fd3-2870154db4aa",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"280","Calimardo","paga ","1454","4/03/2023","marzo","₡904,00","406400827bac","8cm","₡253.120,00"
"7ff9d3d0-8610-4c0c-b6be-311d184b9b58",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1455","4/03/2023","marzo","","","","₡0,00"
"038b97ec-3381-4dbf-a58b-fce998704730",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"219","Coco Beer","paga ","1456","4/03/2003","marzo","₡750,00","15241774bn","6.5cm","₡164.250,00"
"71cd241c-d106-4aef-a545-7a662920fb27",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1457","4/03/2023","marzo","","","","₡0,00"
"e34b7fe6-36b3-43d1-ae57-715af08a484d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"70","Calimardo","paga ","1458","6/03/2023","marzo","₡904,00","406400827bac","8cm","₡63.280,00"
"2f0d0b0e-5e43-4ba8-b6fe-baf358185609",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Calimardo","paga ","1459","6/03/2023","marzo","₡791,00","406402311bac","7cm","₡118.650,00"
"6d601e3d-b36e-487e-bb79-cd5d5702d9de",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","Ready Pizza","paga ","1460","6/03/2023","marzo","₡1.565,00","₡406.405.748,00","","₡62.600,00"
"09b281c1-896d-4326-9f8b-e4a35f08e610",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1461","","marzo","","","","₡0,00"
"d1ee8bfe-0813-4199-a7ac-5ae38b4a31ab",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1462","","marzo","","","","₡0,00"
"d8e2192a-cbc1-48a3-964c-5a6af00038d3",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","3-101 730175 silvestre","paga","1463","8/03/2023","marzo","₡1.130,00","7756180bac","9cm","₡113.000,00"
"d098ca87-ca1e-4fe4-a08c-49704d7f9b46",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"103","HJK Gourmet SA","paga","1464","8/03/2023","marzo","₡678,00","40640937bac","","₡69.834,00"
"1733c5b8-f739-4da1-838a-06625d10f7b7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Jardines","paga ","1465","8/03/2023","marzo","₡1.017,00","960446850bac","8CM","₡81.360,00"
"490ff26f-f57c-4a06-a50b-1e0aaec0bf45",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"44","Eatgastrogroup","paga ","1466","8/03/2023","marzo","₡1.356,00","","11c m","₡59.664,00"
"0699f8f6-a141-412a-afc4-85f9619ba1cf",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","recife saen ureña","paga ","1467","8/03/2023","marzo","₡904,00","406409727bac","7cm ","₡135.600,00"
"2730f70c-fe42-4e7d-8936-022ce7419c5d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"24","la casacada de escazu","paga ","1468","9/03/2023","marzo","₡1.017,00","DEL BN AL BAC ","8cm","₡24.408,00"
"7b9a92e6-1cd9-45bb-878c-da85f9375c3f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"350","Calimardo","paga ","1469","9/03/2023","marzo","₡904,00","406403067bac","8cm","₡316.400,00"
"6f6cc750-c29d-4375-af02-ad5a82b59df8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"475","Calimardo","paga ","1470","9/03/2023","marzo","₡711,00","406408629bac","7cm","₡337.725,00"
"3680cd75-2314-4ea9-8df8-0583fa83f20f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","Maraki Family","paga ","1471","9/03/2023","marzo","₡904,00","9871988bac","7CM","₡361.600,00"
"1cd396d0-6af7-4093-8b10-badd75562f33",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"216","Coco Beer","paga ","1472","9/03/2023","marzo","₡750,00","19521168bn","7CM","₡162.000,00"
"573a7ef4-9e49-4f00-86ac-76d141d6fefc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Iguana Hotel Holding ","paga ","1473","9/03/2023","marzo","₡960,00","666408696bac","7cm","₡57.600,00"
"6e740ab1-5ea0-4e06-a269-720e43b5812f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Jardines","paga ","1474","9/03/2023","marzo","₡1.017,00","427392115 bac . pro","8cm","₡81.360,00"
"f0cdafda-67b9-4c79-ba0d-e2777bfa5c88",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","Esquina Inka SA","paga ","1475","9/03/2023","marzo","₡1.017,00","","8cm","₡40.680,00"
"8284122b-94d0-4f09-810d-f3a205d2e68c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"70","HJK Gourmet SA","paga ","1476","15/03/2023","marzo","₡678,00","406400838 bac","6cm","₡47.460,00"
"e078b5ae-162a-4e43-965b-a82c6c7dc32e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"212","Jardines","paga ","1477","15/03/2023","marzo","₡1.017,00","","8cm","₡215.604,00"
"13aada70-e1e0-4f43-9cf1-2e7c0ec49ee9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"113","Saenz ","paga ","1478","15/03/2023","marzo","₡904,00","406401287bac","7cm","₡102.152,00"
"2b6043e6-c71f-446b-9561-56d867ce23be",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","3-101-730","paga ","1479","15/03/2023","marzo","₡1.130,00","7776911bac","9CM","₡118.650,00"
"0d4b6bd2-0438-468c-badf-622c907b14d3",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","Calimardo","paga ","1480","15/03/2023","marzo","₡904,00","406403067bac","8cm","₡271.200,00"
"7ffbe83f-83db-4a50-a5ea-5a06ba756973",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"250","Calimardo","paga ","1480","15/03/2023","marzo","₡711,00","406403067bac","7cm","₡177.750,00"
"0f332a46-861c-41c1-9aba-8cf4df3e90ae",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"160","Calimardo","paga ","1480","15/03/2023","marzo","₡904,00","406403067bac","8cm","₡144.640,00"
"917f1a80-4905-4a8e-b1d8-7dd99fa0575a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"217","Coco Beer","paga ","1481","15/03/2023","marzo","₡750,00","16874299bac","7cm","₡162.750,00"
"f355cc44-73e5-4717-ae83-abaaf37facfa",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","Sendero Restaurant Limitada ","paga ","1482","15/03/2023","marzo","₡904,00","","7cm","₡36.160,00"
"ba02913d-4b4e-4b93-8cac-1217a2b6c75f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","Maraki Family","paga ","1483","15/03/2023","marzo","₡904,00","4755453bac","7cm","₡361.600,00"
"cc011a86-64bc-42c1-9a8d-32d903009239",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"35","Esquina Inka SA","paga ","1484","18/03/2023","marzo","₡1.017,00","","8cm","₡35.595,00"
"85f5c0d4-c2b3-41ff-b1c5-d34a574b56a9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Calimardo ","PAGA ","1485","20/03/2023","marzo","₡904,00","406402501BAc","8cm","₡90.400,00"
"a46b4e81-7c25-48dd-936d-2ae89d2ce9e7",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Ready Pizza","PAGA ","1486","20/03/2023","marzo","₡1.553,00","","","₡93.180,00"
"5f14f366-4a38-4cf7-8ac1-3791d2b916c4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"50","Vista mar del sol SA","PAGA ","1487","20/03/2023","marzo","₡1.469,00","406408936bac","","₡73.450,00"
"771da8f1-890f-465b-aefa-36f78202bb49",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","3-101-","paga ","1488","22/03/2023","marzo","₡1.130,00","7791078bac","","₡118.650,00"
"88a8070b-23ff-4dc1-bb55-701a5dc47635",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"43","La cascada de escazu SA","paga ","1489","22/03/2023","marzo","₡1.017,00","666402530bac ","8cm","₡43.731,00"
"f5a550e3-271f-45c3-b3cb-a596bb402c4f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"69","HJK Gourmet SA","paga ","1490","22/03/2023","marzo","₡678,00","406400838 bac","₡6,50","₡46.782,00"
"e12178a1-3681-4b7f-b9b7-7c4999761c97",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Jardines","paga ","1491","22/03/2023","marzo","₡1.017,00","960469303 bac","8CM","₡152.550,00"
"dbb467be-fd24-44c5-a601-620f5a6fa606",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines","paga ","1491","22/03/2023","marzo","","960469303 bac","16kg cama","₡393.600,00"
"8126236c-3c8d-4df5-beff-5e16bbb48ecf",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"250","Calimardo ","PAGA ","1492","23/03/2023","marzo","₡904,00","406402501BAc","8CM","₡226.000,00"
"5e392ad2-959d-46fb-8ac6-1c1347d06601",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"299","Calimardo ","PAGA","1493","23/03/2023","marzo","₡711,00","406401002bac","7cm","₡212.589,00"
"c218b832-98df-4d6c-be14-1e1b3d92808c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"500","Maraki Family","paga ","1494","23/03/2023","marzo","₡904,00","8764593bac","7CM ","₡452.000,00"
"cb8ddd27-f0c5-4fad-bcbb-a071ea0e6415",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"168","Coco Beer","paga ","1495","23/03/2023","marzo","₡750,00","13435621 bac","6.5CM","₡126.000,00"
"a50e27ab-d957-42a2-ab25-e21d9e914392",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"40","Eatgastrogroup","paga ","1496","24/03/2023","marzo","₡1.356,00","","10cm","₡54.240,00"
"eb09cdb5-385f-40f3-840a-2df4702f7e22",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","Jardines","paga ","1497","24/03/2023","marzo","","960469303 bac","12 KG Camarones","₡271.200,00"
"c71b44cf-c850-442a-ba2b-c2d782d354a5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"115","Saenz ","paga ","1498","24/03/2023","marzo","₡904,00","406408653bac","7cm","₡103.960,00"
"4e394219-c8b4-4b80-9509-ef21c74fbf29",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Calimardo De puntarenas","PAGA ","1499","25/03/23","marzo","₡904,00","406402501BAc","8cm","₡90.400,00"
"84d3b4fa-56b7-46a3-ac39-1ade94e0e8c5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"90","Iguana Hotel Holding ","paga ","1500","25/03/2023","marzo","₡904,00","666408696bac","7cm","₡81.360,00"
"96e8326f-6fb3-44dd-9d39-5d8781491f1f",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1501","25/03/2023","marzo","","","","₡0,00"
"f046e67f-a6fb-4815-85e6-8fd7cb506d63",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"138","Jardines","paga ","1502","25/03/2023","marzo","₡1.017,00","960469303 bac","9cm","₡140.346,00"
"535f493c-cae6-4866-8fa2-79f02cf1ebeb",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"108","3-101-73","paga ","1503","25/03/2023","marzo","₡1.130,00","7808150bac","9cm","₡122.040,00"
"0a4432c4-ed28-4105-a82f-7148c6944c81",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"370","Calimardo De puntarenas","PAGA ","1504","25/03/2023","marzo","₡904,00","406402501BAc","8cm","₡334.480,00"
"68ba6add-8e25-47da-ac6c-2635fa0d33ff",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","Calimardo De puntarenas","paga ","1505","29/03/2023","marzo","₡711,00","406403067bac","7cm","₡213.300,00"
"6a3f7538-1994-41f9-9ae6-94ac4dbaeb84",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"167","Coco Beer","paga ","1506","29/03/2023","marzo","₡750,00","11077012 bac","6.5cm","₡125.250,00"
"2e3c4b0c-a8c7-4934-ae7b-b853a3c4fdde",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","Maraki Family","paga ","1507","29/03/2023","marzo","₡904,00","14-4-23 fecha pago","7cm","₡361.600,00"
"f3162351-389b-41e0-a358-c91a7728e747",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADA","","1508","29/03/2023","marzo","","","","₡0,00"
"2e03d864-f3c8-4f19-961f-2773fe08d3ea",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Jardines","PAGA ","1509","31/03/2023","marzo","₡1.017,00","666400681bac","8cm","₡101.700,00"
"de64b438-b415-4f30-9126-4924d7e8e310",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Saenz ","paga ","1510","31/03/2023","marzo","₡904,00","406403398bac","7cm","₡90.400,00"
"741f9466-edd8-41a7-8a2d-a7f5c0d327e2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"500","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡789,00","","6,5","₡394.500,00"
"7fbcfd66-3470-4258-9503-750115af9204",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"36","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡500,00","","6,5","₡18.000,00"
"7edf73a6-1e5c-4999-8122-0c3eb190d8ea",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"552","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡800,00","","7CM","₡441.600,00"
"bfe71902-503f-47a1-b353-4b6f7831c0c3",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡900,00","","8CM","₡360.000,00"
"b17fbf05-298a-4f12-b34b-3a1e3d851554",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"940","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡1.090,00","","9CM","₡1.024.600,00"
"ede17721-765f-4587-b20a-17433830e0d9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"930","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡1.350,00","","10CM","₡1.255.500,00"
"7aac9b29-c8d7-47a8-a092-cf3e2b1a3681",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"264","ADOMICILIO","paga ","SIN REFENC","MARZO ","marzo","₡1.500,00","","11cm","₡396.000,00"
"d3becc90-09c7-44a6-a4a4-85047c047b13",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"4484daf1-3108-405c-9799-af76d2e12ae2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"39bf0c5c-99ab-4aae-bb13-1b3bba788150",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"0e3c2ce1-544d-4a20-98d8-f8c071cce1ba",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"a2273058-09b3-4740-869e-ff1715886c8d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"33a18404-1594-4b66-9b2d-82a334812161",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"345c0ddb-1833-4411-abdb-1aa30e76c137",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"4e2cc69d-318a-4069-acea-3d3e76502559",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"5bdc0a30-ab43-4c4b-9ffe-7d3109cfbea4",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"701c17be-019c-4062-bc4c-dd7ed2ba2f05",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"399f88ae-32e6-4749-972e-8dbfc957dde8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"33c098f5-8bd6-4a5b-950d-a7fd5386425d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"32d5c988-4409-42df-954a-89677cde7a0c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"dcb696c4-33e0-4746-bcdb-d2ed6d390394",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"eec3e0ee-3ebf-4c8d-b96c-b7de84ca0310",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"935fe883-ee83-4bdf-9f0b-97ea8fae87e0",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"e8b5db07-b538-4e6b-8173-9def799bf9fc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"974f31bc-11bf-4724-b9df-f25d13e0dc27",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"7b32a6f0-fbfe-49b5-924f-aeed397e9f82",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"21c70938-a37d-404a-b0a5-2c7565b7c9e2",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"1e4a2774-6706-4859-ac89-c305a812d794",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","marzo","","","","₡0,00"
"db0af18c-79cb-43c5-bbd5-bcf5428f04ba",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","HJK Gourmet SA","paga","1511","1/04/2023","Abril","₡678,00","406407966bac ","6.5cm","₡71.190,00"
"747eb6a5-d784-42c7-95ce-c9b03eaee1c5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"66","HJK Gourmet SA","paga","1512","5/04/2023","Abril","₡678,00","406407966bac ","6,5","₡44.748,00"
"0024dd3a-ae80-4f36-88db-757a99456037",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Jardin de los alivos ","PAGA ","1513","5/04/2023","abril","₡1.017,00","666400681bac","8cm","₡61.020,00"
"0300e20e-66a3-4731-992a-503855c406e5",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"24","La cascada de escazu SA","PAGA ","1514","5/04/2023","abril","₡1.017,00","3900312bac ","8cmj","₡24.408,00"
"c4137b41-3182-4892-8324-68599bbfbfb3",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"142","Saenz ","paga ","1515","5/04/2023","abril","₡904,00","4064594BAC","7cm","₡128.368,00"
"2200a0b4-2264-4ac1-b91b-3dad85fcff6e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"150","Coco Beer","Paga ","1516","10/04/2023","abril","₡750,00","16899695bn","6,5","₡112.500,00"
"7a3b8f57-4c70-4f94-8f7a-205f6efa37a1",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"64","Iguana Hotel Holding ","Paga ","1517","11/04/2023","abril","₡960,50","66640038bac","7cm","₡61.472,00"
"955c6e4c-9fc5-42a3-8b93-798e6b640d8d",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"400","Maraki Family","Paga ","1518","11/04/2023","abril","₡904,00","960459549bac","7cm","₡361.600,00"
"7ab61966-61a6-4810-ab09-a2f15d0aba30",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","Vista mar del sol SA","paga ","1519","11/04/2023","abril","₡1.381,99","","9cm","₡82.919,40"
"8a253e0d-642a-4c98-bac4-8d120d26b6c8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"510","Calimardo De puntarenas","Paga ","1520","11/04/2023","abril","₡904,00","40640497993BAC","8cm","₡461.040,00"
"bb41a8bf-7308-4ba2-83a4-fe996aef101a",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"200","Calimardo De puntarenas","Paga ","1521","11/04/2023","abril","₡711,90","406401742BAC","7cm","₡142.380,00"
"3e23d5b9-c1fd-4ee4-9044-72eda9341582",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","3-101-73","Paga ","1522","12/04/2023","abril","₡1.130,00","7851981 bacc","9cm",""
"4158beb9-0939-4ec0-a7a1-e9a659f42b31",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"410","Calimardo De puntarenas","Paga ","1523","12/04/2023","abril","₡904,00","40640497993BAC","8cm","₡370.640,00"
"190de924-713a-40c5-aab0-540d400dcee9",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"100","Calimardo De puntarenas","PAGA ","1524","12/04/2023","abril","₡711,90","406402501BAc","7cm","₡71.190,00"
"5ba72415-d7ed-45ed-a157-f2e2f8bf0be1",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"60","senderos limitados ","paga ","1525","13/04/2023","abril","₡904,00","","7cm","₡54.240,00"
"b20f38d0-c40a-4cfa-b3d8-2593ba6ed190",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"300","Maraki Family","Paga ","1526","13/04/2023","abril","₡904,00","960459549bac","7cm","₡271.200,00"
"9c766b4a-91a7-4667-8166-3ee08a68bfdc",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"80","Jardin de los alivos ","PAGA ","1527","14/04/2023","abril","₡1.017,00","666400681bac","8cm","₡81.360,00"
"2972971a-bff4-4d92-9360-3ce3ee7e9081",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"46","Eatgastrogroup","PAGA ","1528","14/04/2023","abril","₡1.356,00","","10cm","₡62.376,00"
"0ab29585-1753-41ea-b53a-47f664b3471c",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"30","La cascada de escazu SA","PAGA ","1529","14/04/2023","abril","₡1.017,00","","8cm","₡30.510,00"
"715a9121-15b8-4237-8902-8a134adb6a90",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"","ANULADO","","1530","14/04/2023","abril","","","","₡0,00"
"a89347e3-8808-487a-8785-c563f2ca6c44",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"454","Calimardo De puntarenas","PAGA","1531","14/04/2023","abril","₡904,00","406406981bac ","8CM","₡410.416,00"
"f4eebce8-5524-4fc8-9a67-865ed17a7649",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"83","HJK Gourmet SA","paga","1532","19/04/2023","abril","₡678,00","406407966bac ","6.5CM","₡56.274,00"
"bc87ce96-163e-44a8-afa9-5080b59c4cef",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"25","La cascada de escazu SA","PAGA","1533","19/04/2023","abril","₡1.017,00","36974BAc","8CM","₡25.425,00"
"6909e128-c9ff-45a9-ac66-21246668e92e",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"105","3-101-73","PAGA ","1534","19/04/2023","abril","₡1.130,00","7862232bac","9CM",""
"da65592f-5b7a-4bd3-8b3e-b57e5fc958a8",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"112","Saenz ","PAGA","1535","19/04/2023","abril","₡904,00","","7CM","₡101.248,00"
"bd77560f-8cc6-4365-9309-9413b8f24686",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"221","Calimardo De puntarenas","PAGA","1536","19/04/2023","abril","₡904,00","406406981ban","8cm","₡199.784,00"
"38f9726f-6075-4160-8445-ba61ff2648ef",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"350"," Calimardo De puntarenas","PAGA","1537","19/04/2023","abril","₡711,00","406402287BAC","7cm","₡248.850,00"
"c19f8a9e-8a28-4117-97b5-30d429bc1932",1732753043000,"{""changes"":[],""sync_id"":22874404}",28,"82","Coco Beer","PAGA","1538","19/04/2023","abril","₡750,00","19969160bn","6.5cm","₡61.500,00"
