"_airbyte_raw_id","_airbyte_extracted_at","_airbyte_meta","_airbyte_generation_id","cantidad_","concepto_","descripcion_","estado_factura","factura","fecha","fecha_de_pago","mes","monto_unitario","proveedor_","referencia_banco","total"
"6c15ffba-c4e0-4fae-8378-631d5d074fcf",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡301","ostras","10cm ","paga","50","10-3-23","27/3/23","marzo","₡791","Sindicatos","94718941bn","₡238.091"
"9535a267-6e02-4d1e-b4d3-fa2009f835f0",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡662","ostras","7cm ","paga","50","10-3-23","27/3/23","marzo","₡452","Sindicatos","94718941bn","₡299.224"
"3e5d14f8-6a16-44e7-b4fb-e7b7f581c98f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡245","ostras","8cm ","paga","50","10-3-23","3/4/23","marzo","₡565","Sindicatos","92705836bn","₡138.425"
"4e24a86a-2a53-4bac-9c1c-8e5ca13e46d0",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡498","ostras","7cm","paga","90","8-3-23","27/3/23","marzo","₡452","VENADO","94712189bn","₡225.096"
"19781485-fc15-4a78-83a5-87ab7f64ebfb",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡190","ostras","8cm","paga","90","8-3-23","27/3/23","marzo","₡565","VENADO","94712189bn","₡107.350"
"1c4ba7aa-55ff-40bd-89a6-b63d771db1b8",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡19","ostras","9cm","paga","90","8-3-23","27/3/23","marzo","₡678","VENADO","94712189bn","₡12.882"
"996c8e53-79cf-4832-ab5f-bfe3455ca7eb",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡403","ostras","6,5","paga","674","7-3-23","20/3/22","marzo","₡350","chira","18206446bn","₡141.050"
"9fd92c28-1315-46bf-8d5a-16fff79d0b7b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡410","ostras","6,5cm","paga","677","14-3-23","27/3/23","marzo","₡350","chira","94716176bn","₡143.500"
"931f4cfb-3f1c-4678-b250-5faab808ff8f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡405","ostras","9cm","paga","52","16-3-23","10/3/23","marzo","₡678","sindicato","97601285bn","₡274.590"
"4fbb5a3c-931c-4819-85fc-4e6d612dee8e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡405","ostras","11cm","paga","52","16-3-23","3/4/23","marzo","₡904","sindicato","92705836bn","₡366.120"
"174a3c2f-8b53-4be3-af39-fbdb683b2b4e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡205","ostras","8cm","paga","52","16-3-23","3/4/23","marzo","₡565","sindicato","92705836bn","₡115.825"
"1e51f6a4-facf-49ad-b130-fcda73551029",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡803","ostras","7cm","paga","53","18/3/23","3/4/23","marzo","₡452","sindicato","92705836bn","₡362.956"
"bd43ca05-e8d9-4f3b-aca4-6f442040a506",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡372","ostras","8cm","paga","53","18/3/23","3/4/23","marzo","₡565","sindicato","92705836bn","₡210.180"
"e41dac33-1bfc-4700-a6eb-a83291409e53",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","9cm","paga","53","18/3/23","3/4/23","marzo","₡678","sindicato","92705836bn","₡71.190"
"ac1166be-2e81-4be6-8e87-9a4cc48c1559",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡70","ostras","6cm","paga","54","18-3-23","3/4/23","marzo","₡339","sindicato","92705836bn","₡23.730"
"58842f7a-05a5-496e-9d0e-3c95dd8cb511",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","8cm","paga","54","18-3-23","3/4/23","marzo","₡565","sindicato","92705836bn","₡59.325"
"9cbd1452-bc97-4f1b-9c72-dd0382499784",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡402","ostras","9cm","paga","54","18-3-23","3/4/23","marzo","₡678","sindicato","92705836bn","₡272.556"
"2dc9a427-dad9-4619-ae2e-e388f74cf636",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡404","ostras","10cm","paga","54","18-3-23","3/4/23","marzo","₡791","sindicato","92705836bn","₡319.564"
"ff09fc1d-0279-4a68-bf05-8de0e25aaf8b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡795","ostras","7cm","paga","55","30-3-23","10/3/23","marzo","₡452","sindicato","97601285bn","₡359.340"
"e33e78b3-71be-440b-987d-19d0f5e30b0c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡565","ostras","8cm","paga","55","30-3-23","10/3/23","marzo","₡439","sindicato","97601285bn","₡248.035"
"f303b57d-2d51-456d-a8b2-508c822cdd82",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡678","ostras","9cm","paga","55","30-3-23","10/3/23","marzo","₡105","sindicato","97601285bn","₡71.190"
"267a0911-89b9-4813-86b7-106b34bd3643",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡452","ostras","7cm","paga","56","30-3-23","10/3/23","marzo","₡205","sindicato","97601285bn","₡92.660"
"d62339ed-a35a-4b55-a47d-16c6dab3e850",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡565","ostras","8cm","paga","56","30-3-23","10/3/23","marzo","₡201","sindicato","97601285bn","₡113.565"
"3a7e79cd-233a-43a0-851f-70da0274f4c1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡678","ostras","9cm","paga","56","30-3-23","10/3/23","marzo","₡403","sindicato","97601285bn","₡273.234"
"ef9c820e-8863-40d0-a11d-eb031495d56c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡791","ostras","10cm","paga","56","30-3-23","10/3/23","marzo","₡298","sindicato","97601285bn","₡235.718"
"af467551-453e-44fe-807e-07f5e8037a22",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡25","ostras","11cm","paga","56","30-3-23","10/3/23","marzo","₡904","sindicato","97601285bn","₡22.600"
"9a4d9164-520f-4e29-981b-41c81fbd1027",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡35","ostras","12cm","paga","56","30-3-23","10/3/23","marzo","₡1.017","sindicato","97601285bn","₡35.595"
"aa1dafee-7ad3-4722-80ad-4258a06f9223",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡250","ostras","6,5cm","paga","57","30-3-23","10/3/23","marzo","₡396","sindicato","97601285bn","₡99.000"
"7526bce1-c63d-42ac-a311-fc3ce0215432",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡452","ostras","7cm","paga","57","30-3-23","17/4/23","marzo","₡803","sindicato","94872120BN","₡362.956"
"3dd90f09-a720-4df9-8086-7e17d60f20ca",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡565","ostras","8cm","paga","57","30-3-23","17/4/23","marzo","₡497","sindicato","94872120BN","₡280.805"
"45209a12-0b7f-464b-9d61-57860a5b1eb9",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡678","ostras","9cm","paga","57","30-3-23","17/4/23","marzo","₡105","sindicato","94872120BN","₡71.190"
"f897a857-a2cf-486a-b98c-84622b94fb21",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Alimentación","","","","MARZO ","","marzo","","","","₡128.323"
"7b73fa8c-3c0e-4cf8-b71e-26b119a17bc4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Combustible","","","","MARZO ","","marzo","","","","₡339.089"
"7e986e8d-974b-4995-8c12-de02f725b7cb",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","DEPRECIACION","","","","MARZO ","","marzo","","","","₡9.615"
"89d1837a-e4a1-4e8b-ae93-f14b1c3605ac",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Encomiendas","","","","MARZO ","","marzo","","","","₡2.831"
"6eb8201b-b5ef-4da6-be8d-75dc24b43da6",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de vehículo","","","","MARZO ","","marzo","","","","₡51.282"
"96d6d450-e6e7-4b7f-8ab8-146306b8393e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Parqueo","","","","MARZO ","","marzo","","","","-"
"2549c0b1-213c-4d53-89d0-c263b67fb8d6",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Poliza Vehicular","","","","MARZO ","","marzo","","","","-"
"f9bd6bdf-3fb1-4d29-bccf-c50f3bf648d4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Riesgos del trabajo","","","","MARZO ","","marzo","","","","-"
"baf98566-c063-4247-b45d-835fb1102e7c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Seguro","","","","MARZO ","","marzo","","","","₡2.701"
"0a29f6e7-a076-40a9-a806-914895189818",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Servicios contables","","","","MARZO ","","marzo","","","","₡74.823"
"48d67a65-aafa-421e-913f-d61251866896",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros","","","","MARZO ","","marzo","","","","₡3.738"
"97a6ecf0-9ea6-43eb-ac1f-487da4749334",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros de limpieza","","","","MARZO ","","marzo","","","","-"
"1e684ab5-a246-44bd-b63b-74c6b56ea83a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Teléfono","","","","MARZO ","","marzo","","","","₡14.072"
"0e1fa8e3-0731-49d7-aa1a-da2c4e35a2da",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Uniformes","","","","MARZO ","","marzo","","","","₡130.732"
"e3e5837c-ab73-44ee-8a88-21d0ee6a896d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","marzo","","","","₡0"
"31aa0d78-48ec-45b9-98d6-47e89439f803",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","","","","","","","marzo","","","","₡0"
"d1fda56f-d139-42de-b53b-b87dd9946028",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","6,5cm","paga","58","3-4-23","17/4/23","Abril","₡396","sindicato","94872120BN","₡41.580"
"50200c5d-6144-493d-a8bc-0ebdacea9668",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡160","ostras","7cm","paga","58","3-4-23","17/4/23","Abril","₡452","sindicato","94872120BN","₡72.320"
"9dae09b8-56e5-48e2-b6c5-d5d734c55751",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡248","ostras","8cm","paga","58","3-4-23","17/4/23","abril","₡576","sindicato","94872120BN","₡142.848"
"7ae39de4-be30-4115-9854-472e5f3ba7ea",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡401","ostras","9cm","paga","58","3-4-23","17/4/23","abril","₡678","sindicato","94872120BN","₡271.878"
"95b4489f-1dc2-43c7-87a2-4a1f2079e49c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡303","ostras","10cm","paga","58","3-4-23","24/4/23","abril","₡791","sindicato","91338009bn","₡239.673"
"edda970e-2351-412f-86b8-aeb70827d9ca",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡465","ostras","7cm","paga","91","5-4-23","24/4/23","abril","₡452","venado","91037739bn","₡210.180"
"7d0062e9-eeb1-4bb9-b8c2-ada4815fc730",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡35","ostras","","paga","91","5-4-23","24/4/23","abril","₡565","venado","91037739bn","₡19.775"
"15abfbf6-752d-436e-8ea7-aeede9a142cf",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡342","ostras","7","paga","92","5-4-23","24/4/23","abril","₡452","venado","91037739bn","₡154.584"
"5a566a8a-a5bd-40f5-a6ac-6c8ea476740c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡220","ostras","6,5CM","paga","92","5-4-23","24/4/23","abril","₡396","venado","91037739bn","₡87.032"
"73dc335c-7a52-4493-8798-49a62e04ed86",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","6,5CM","paga","93","12-4-22","1/5/23","abril","₡396","venado","99154694bn","₡41.580"
"85e737bd-ff6c-4ff2-9598-4c7ed379348c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡405","ostras","7cm","paga","93","12-4-22","1/5/23","abril","₡452","venado","99154694bn","₡183.060"
"b8672b25-3dd6-42cc-9707-7d16632460e7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡454","ostras","8cm","paga","93","12-4-22","1/5/23","abril","₡565","venado","99154694bn","₡256.510"
"5d7f2228-8ab0-4965-8d1b-763f576a8267",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","9cm","paga","93","12-4-22","1/5/23","abril","₡678","venado","99154694bn","₡71.190"
"bb8b32c5-fa16-4ff2-bba0-4029517d69fa",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡190","ostras","8cm","paga","59","12-4-22","24/4/23","abril","₡678","sindicato","91338009bn","₡128.820"
"a90e8ba1-b24e-450f-95cc-5b1108eaab74",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡650","ostras","8cm","paga","60","12-4-22","1/5/23","abril","₡565","sindicato","99155798bn","₡367.250"
"3ca61798-0a49-4e8d-89b3-8e09a41d13f3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","ostras","9cm","paga","60","12-4-22","1/5/23","abril","₡678","sindicato","99155798bn","₡71.190"
"f79d655f-d6e0-47fc-ba78-ee753fc48105",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡305","ostras","10cm","paga","60","12-4-22","1/5/23","abril","₡791","sindicato","99155798bn","₡241.255"
"bd8ce469-8e1d-4036-b777-285fe48f6765",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡562","Ostras","8cm","paga","61","18-4-22","1/5/23","abril","₡565","sindicato","99155798bn","₡317.530"
"4e0bc367-56f3-45d8-bdd4-88b29dfedbd5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡203","Ostras","9cm","paga","61","18-4-22","1/5/23","abril","₡678","sindicato","99155798bn","₡137.634"
"931582be-a425-4244-9927-6fa4136237f4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡205","Ostras","10cm","paga","61","18-4-22","1/5/23","abril","₡791","sindicato","99155798bn","₡162.155"
"99cdfd13-c694-4fe4-930c-585453fab084",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡104","Ostras","7CM","paga","61","18-4-22","1/5/23","abril","₡452","sindicato","99155798bn","₡47.008"
"0659b3b5-35d9-47f0-8bd9-b0616fb0c505",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡251","Ostras","8cm","paga","62","20-4-22","8/5/23","abril","₡565","sindicato","96177043bj","₡141.815"
"bb3a5757-672d-43b9-bc1e-422fb606ceb1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","Ostras","9cm","paga","62","20-4-22","8/5/23","abril","₡678","sindicato","96177043bn","₡71.190"
"21bf319b-22f2-4897-9273-6c9a2d103f56",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡65","Ostras","10cm","paga","62","20-4-22","8/5/23","abril","₡791","sindicato","96177043bn","₡51.415"
"84b2108f-2b70-48a6-9287-8c11a5db3cb7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡258","Ostras","6.5cm","paga","94","21-4-22","8/5/23","abril","₡395","VENADO","96173399bn","₡101.910"
"f511c2e6-9c8e-4b19-ae07-4955aeb9c44c",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡767","Ostras","7CM","paga","94","21-4-22","8/5/23","abril","₡452","VENADO","96173399bn","₡346.684"
"ccc59804-ad48-4527-82b7-986c4cd3eb19",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡403","Ostras","7cm","paga","95","27-4-22","8/5/23","abril","₡452","VENADO","93404978bn","₡182.156"
"fa191d31-e769-4e0c-b685-2f0247eb330e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡245","Ostras","8cm","paga","95","27-4-22","8/5/23","abril","₡565","VENADO","93404978bn","₡138.425"
"ce88311e-8abc-4b7f-83dd-7c88179470a7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡468","Ostras","10cm","paga","63","27-4-22","8/5/23","abril","₡791","sindicato","93404978bn","₡370.188"
"f5cb60cc-8469-4a65-b0d3-89003600cc51",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡421","Ostras","9cm","paga","63","27-4-22","8/5/23","abril","₡678","sindicato","93404978bn","₡285.438"
"a5329146-b3d3-4f74-aa46-03bf831d8c96",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","Ostras","8cm","paga","63","27-4-22","8/5/23","abril","₡565","sindicato","93404978bn","₡59.325"
"5e16930f-43ef-4dce-a768-9ccaa813c908",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡30","Ostras","10cm","paga","64","28-4-22","8/5/23","abril","₡791","sindicato","93404978bn","₡23.730"
"681307cb-83d6-4bd7-b63c-67e3fc93880a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡105","Ostras","9cm","paga","64","28-4-22","8/5/23","abril","₡678","sindicato","93404978bn","₡71.190"
"26dfcf35-3fff-4f09-addd-fd061fd37c65",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡183","Ostras","6.5cm","paga","65","29-4-22","8/5/23","abril","₡396","sindicato","93404978bn","₡72.468"
"e816fdb5-8314-4706-a1cb-e654233c20de",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡203","Ostras","7cm","paga","65","29-4-22","8/5/23","abril","₡452","sindicato","93404978bn","₡91.756"
"d94d0bc1-71f8-4875-a3af-43bcc67f0ac1",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡204","Ostras","8cm","paga","65","29-4-22","8/5/23","abril","₡565","sindicato","93404978bn","₡115.260"
"77fb150f-94a1-4775-a1a0-71a425ac0050",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡155","Ostras","11cm","paga","65","29-4-22","22/5/23","abril","₡904","sindicato","90335719bn","₡140.120"
"167b83ee-3706-46be-b27b-bb7d91100fab",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡75","ostras","6,5","paga","684","25-4-23","8/5/23","abril","₡350","chira","96181874bn","₡26.250"
"9d467906-12f6-4437-962b-78a74f2e6a4f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡500","ostras","7cm","paga","684","25-4-23","8/5/23","abril","₡400","chira","96181874bn","₡200.000"
"586ea5c4-432c-4837-abd3-040ddff4af2f",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"₡9.023","depuracion","99457","paga","","abril","","abril","₡20","","","₡180.460"
"5ea2ea71-6b1d-47cc-abe4-f491c21eb9f5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Alimentación","","","","ABRIL","","abril","","","","₡0"
"4aea8cfb-01d3-445b-922b-f4ce690a117d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Combustible","","","","ABRIL","","abril","","","","281576"
"6cbdd70d-951b-41fd-96d8-3ec2cdfebc43",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","DEPRECIACION","","","","ABRIL","","abril","","","","10978"
"7b679e67-c0db-4276-9c00-485d5da2f468",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Encomiendas","","","","ABRIL","","abril","","","","5287"
"a575206a-7f3f-4785-a655-91a48f31daaa",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de Instalaciones","","","","ABRIL","","abril","","","","123424"
"4a26ca52-aa84-4749-b645-7415e645357b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Mantenimiento de vehículo","","","","ABRIL","","abril","","","","151328"
"79b94d4e-a066-4c2b-9949-eaccce0f0603",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Parqueo","","","","ABRIL","","abril","","","",""
"160af0ad-cbe2-489a-9463-817b05679ec4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Poliza Vehicular","","","","ABRIL","","abril","","","",""
"6bb6ff61-89b5-4fee-ad2c-4b09d9311761",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Riesgos del trabajo","","","","ABRIL","","abril","","","",""
"d0be7dbc-7bcf-44f1-ad4d-d6de96a1dfba",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Seguro","","","","ABRIL","","abril","","","","8200"
"70f5be0c-f6d7-4d1d-a636-f7f063872b94",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Servicios contables","","","","ABRIL","","abril","","","","39823"
"14bcbbae-a8bb-4c04-80cd-62053b38b939",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Sistema de facturación","","","","ABRIL","","abril","","","",""
"1ef008b2-916b-4862-917e-5ddea6c945eb",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros","","","","ABRIL","","abril","","","",""
"d8707af8-20ed-4b43-8545-aa79849d60a2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Suministros de limpieza","","","","ABRIL","","abril","","","",""
"e879784b-a67a-49de-9eb5-795319b333ea",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Teléfono","","","","ABRIL","","abril","","","","14029"
"d933204f-0719-4e4d-a90e-978dcfd63232",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"","Uniformes","","","","ABRIL","","abril","","","","3097"
"cb0bb942-0ca3-4c01-9fe9-79439b7bfdba",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"400","ostras 225223","","paga","685","03/05/23","22/5/23","mayo","₡400","chira","90316487bn","₡160.000"
"ac3bd0d2-5c33-4011-99af-6bcd1699df8a",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"373","ostras ","8cm","paga","96","03/05/23","22/5/23","mayo","565","VENADO","903331563bn","₡210.745"
"bca90a9b-f7bf-4496-8e87-ac1e24f0af9d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"105","ostras ","9cm","paga","96","03/05/23","22/5/23","mayo","678","VENADO","903331563bn","₡71.190"
"65c04917-6994-4160-a6b0-4bf4cd3563bd",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"109","ostras","10CM","paga","66","5/5/23","22/5/23","mayo","791","Sindicato ","90335719bn","₡86.219"
"20a688e7-573a-4345-91f7-244ec60184b5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"95","ostras","12CM","paga","66","5/5/23","22/5/23","mayo","1017","Sindicato ","90335719bn","₡96.615"
"4c633125-8f84-43c4-b3e1-bc5b900b44e4",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"78","ostras","6.5cm","paga","67","5/5/23","22/5/23","mayo","₡396","Sindicato ","90335719bn","₡30.888"
"41132323-467e-4f26-abb3-fdfcf51e93ad",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"304","ostras","7cm","paga","67","5/5/23","22/5/23","mayo","₡452","Sindicato ","90335719bn","₡137.408"
"8ba45bca-18e6-4d62-903b-dcccf7da02e2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"254","ostras","8cm","paga","67","5/5/23","22/5/23","mayo","₡565","Sindicato ","90335719bn","₡143.510"
"b91c76c7-d621-47de-b67e-2c9506905159",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"38","ostras","10cm","paga","67","5/5/23","22/5/23","mayo","₡791","Sindicato ","90335719bn","₡30.058"
"82f2af0d-d16f-4775-ae53-7e6b10e30f42",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"1","Depuracion ","9023 ostras de abril","paga","132101","9/5","","mayo","","FUNDA ","","₡180.459"
"0294a113-91cd-4b7b-b87f-c93a76b462b2",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"202","ostras","6.5cm","paga","99","10/5/23","29/5/23","mayo","₡395","VENADO","97368633bn","₡79.790"
"e9a8623e-d59b-415f-b037-f1b708399ae5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"374","ostras","8cm","paga","99","10/5/23","29/5/23","mayo","565","VENADO","97368633bn","₡211.310"
"61bde96d-3dcc-42fb-94fc-86d8dc536141",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"104","ostras","9cm ","paga","99","10/5/23","29/5/23","mayo","678","VENADO","97368633bn","₡70.512"
"ad40891d-7035-4c6e-863e-b1666eb41fc5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"100","OSTRAS","6.5cm","paga","100","17/05/23","5/6/23","mayo","₡395","VENADO","95436325bn","₡39.500"
"e5fefe59-b90e-49bc-9067-118a2413123e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"496","OSTRAS","7CM","paga","100","17/05/23","5/6/23","mayo","452","VENADO","95436325bn","₡224.192"
"973b8c12-5005-4fde-8dab-a2654bcbe95d",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"300","OSTRAS","8CM","paga","100","17/05/23","5/6/23","mayo","565","VENADO","95436325bn","₡169.500"
"424f7acb-b769-4e05-8e5e-0f9d2fe45ec7",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"304","OSTRAS","7CM","paga","68","17/05/23","29/5/23","mayo","452","Sindicato ","97373341bn","₡137.408"
"d2db5247-a967-4a30-9c31-cde3cd79176b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"304","OSTRAS","8CM","paga","68","17/05/23","29/5/23","mayo","565","Sindicato ","97373341bn","₡171.760"
"3397f427-6042-46d5-8337-4f41bf615fd5",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"75","OSTRAS","","paga","68","17/05/23","29/5/23","mayo","678","Sindicato ","97373341bn","₡50.850"
"a8c54eaf-f110-493e-9ada-73b5ab9e62b3",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"80","OSTRAS","6.5CM","paga","69","17/05/23","5/6/23","mayo","₡395","Sindicato ","954349904bn","₡31.600"
"8b14b349-39df-4a81-b64e-bfd7d917542b",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"353","OSTRAS","7CM","paga","69","17/05/23","5/6/23","mayo","452","Sindicato ","954349904bn","₡159.556"
"1fd7d1fc-b1b4-444d-b561-f3731abd3975",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"354","OSTRAS","8CM","paga","69","17/05/23","5/6/23","mayo","565","Sindicato ","954349904bn","₡200.010"
"acb76c43-ec12-43a8-b5f2-59b4f6677c50",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"400","ostras","7","paga","689","9/5/23","29/5/23","mayo","400","chira","97364626bn","₡160.000"
"d6e03445-b10a-4beb-9e78-c28acf7cc95e",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"189","ostras"," 6,5cm","paga","690","23/5/23","12/6/23","mayo","350","chira","92145757bn","₡66.150"
"a0dbbda9-a2af-409b-a131-33e4900d6496",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"405","ostras","7cm","paga","690","23/5/23","12/6/23","mayo","400","chira","92145757bn","₡162.000"
"82c9e198-a53c-44ce-8dcb-1d0a3043ce12",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"26","ostras ","7cm","paga","101","24/5/23","15/6/23","mayo","452","VENADO","95664960bn","₡11.752"
"612d8683-342a-4e60-9c53-65936a4fc5eb",1732753037000,"{""changes"":[],""sync_id"":22874404}",28,"1643","ostras ","8CM","paga","101","24/5/23","15/6/23","mayo","565","VENADO","95664960bn","₡928.295"
